,median_forecast,mean_forecast,std_forecast,min_forecast,max_forecast,num_respondents
2022-12-02,5.397,5.3846,0.4648,3.5046,7.3869,136.0
2022-12-05,5.4271,5.3876,0.4644,3.5046,7.3869,136.0
2022-12-06,5.4167,5.3841,0.4643,3.5046,7.3869,138.0
2022-12-07,5.3867,5.3772,0.4724,3.1955,7.3869,138.0
2022-12-08,5.381,5.3762,0.4637,3.4014,7.3869,138.0
2022-12-09,5.2404,5.2073,0.4683,3.247,6.7488,138.0
2022-12-12,5.2508,5.2138,0.4608,3.2985,6.7488,138.0
2022-12-13,5.25,5.2136,0.4588,3.2985,6.7488,139.0
2022-12-14,5.25,5.2143,0.4603,3.2985,6.7488,139.0
2022-12-15,5.25,5.2131,0.4623,3.2985,6.7488,139.0
2022-12-16,5.2611,5.2258,0.46,3.2985,6.9079,139.0
2022-12-19,5.2933,5.2322,0.4671,3.2985,6.9079,135.0
2022-12-20,5.3004,5.2326,0.4669,3.3501,6.9079,135.0
2022-12-21,5.3004,5.2314,0.4688,3.3501,6.9079,135.0
2022-12-22,5.3089,5.2395,0.4702,3.3501,6.9079,134.0
2022-12-23,5.2613,5.1954,0.4738,3.3501,6.8123,135.0
2022-12-26,5.2603,5.1936,0.4693,3.3501,6.8123,134.0
2022-12-27,5.2592,5.1971,0.4699,3.3501,6.8123,135.0
2022-12-28,5.2676,5.2151,0.4858,3.3501,6.8123,135.0
2022-12-29,5.2865,5.2494,0.4741,3.3501,6.8123,134.0
2022-12-30,5.2933,5.2599,0.4655,3.3501,6.8123,133.0
2023-01-02,5.2931,5.2568,0.468,3.3501,6.8123,130.0
2023-01-03,5.2928,5.2575,0.4678,3.3501,6.8123,131.0
2023-01-04,5.2802,5.2565,0.4678,3.3501,6.8123,131.0
2023-01-05,5.2931,5.2616,0.4667,3.3501,6.8123,130.0
2023-01-06,5.3027,5.2697,0.4667,3.3501,6.8123,131.0
2023-01-09,5.2975,5.2646,0.4642,3.3501,6.8123,130.0
2023-01-10,5.377,5.3562,0.4614,3.4016,6.93,135.0
2023-01-11,5.377,5.3607,0.4686,3.4016,6.93,135.0
2023-01-12,5.3821,5.3765,0.4649,3.4016,6.93,134.0
2023-01-13,5.3919,5.3709,0.4652,3.4016,6.89,134.0
2023-01-16,5.4,5.3909,0.4662,3.5047,6.89,133.0
2023-01-17,5.4,5.3897,0.4649,3.5047,6.89,133.0
2023-01-18,5.4075,5.3963,0.4595,3.5047,6.89,133.0
2023-01-19,5.422,5.4109,0.4533,3.5047,6.89,135.0
2023-01-20,5.4819,5.463,0.4554,3.5047,7.0303,138.0
2023-01-23,5.4819,5.4613,0.4521,3.5047,7.0303,134.0
2023-01-24,5.5,5.4873,0.4697,3.5047,7.0303,135.0
2023-01-25,5.5001,5.5123,0.4776,3.5047,7.0303,137.0
2023-01-26,5.5062,5.5239,0.4636,3.9701,7.0303,136.0
2023-01-27,5.7491,5.678,0.4793,3.9701,6.9,138.0
2023-01-30,5.7593,5.7069,0.4653,3.9701,6.9,138.0
2023-01-31,5.7593,5.7109,0.4743,3.9701,6.9911,138.0
2023-02-01,5.7744,5.7149,0.473,3.9701,6.9911,139.0
2023-02-02,5.7749,5.7174,0.4703,4.0219,6.9911,138.0
2023-02-03,5.7757,5.7338,0.4624,4.0219,6.9911,137.0
2023-02-06,5.7828,5.745,0.4578,4.0219,6.9911,136.0
2023-02-07,5.7864,5.7538,0.4564,4.0219,6.9911,139.0
2023-02-08,5.7864,5.7502,0.4684,3.6078,6.9911,139.0
2023-02-09,5.6707,5.6288,0.5021,3.4016,6.8847,111.0
2023-02-10,5.7114,5.669,0.4824,3.4016,6.8847,111.0
2023-02-13,5.7225,5.6727,0.4804,3.4016,6.8847,112.0
2023-02-14,5.7249,5.6794,0.4769,3.4016,6.8847,112.0
2023-02-15,5.7264,5.6818,0.4752,3.4016,6.8847,113.0
2023-02-16,5.7323,5.6915,0.4693,3.4016,6.8847,114.0
2023-02-17,5.7971,5.7537,0.4775,3.4016,6.8847,115.0
2023-02-20,5.7973,5.7593000000000005,0.46656666666666663,3.6424,6.8847,115.0
2023-02-21,5.7975,5.7649,0.45563333333333333,3.8832,6.8847,115.0
2023-02-22,5.7977,5.7705,0.4447,4.124,6.8847,113.0
2023-02-23,5.7977,5.7714,0.4444,4.124,6.8847,113.0
2023-02-24,5.795,5.7668,0.437,4.124,6.8847,116.0
2023-02-27,5.795,5.7673,0.4387,4.124,6.8847,116.0
2023-02-28,5.795,5.7651,0.4437,4.124,6.8847,116.0
2023-03-01,5.7947,5.7582,0.4419,4.124,6.6952,117.0
2023-03-02,5.775,5.7555,0.4335,4.124,6.6952,119.0
2023-03-03,5.7962,5.7724,0.4306,4.124,6.6741,120.0
2023-03-06,5.7971,5.7756,0.4211,4.124,6.6741,119.0
2023-03-07,5.7971,5.7763,0.4244,4.124,6.6741,119.0
2023-03-08,5.7971,5.775,0.4209,4.124,6.6741,119.0
2023-03-09,5.7971,5.775,0.4209,4.124,6.6741,119.0
2023-03-10,5.5339,5.4906,0.4671,3.7106,6.7913,116.0
2023-03-13,5.5218,5.4855,0.4766,3.7106,6.7913,113.0
2023-03-14,5.5128,5.491,0.4755,3.7106,6.7913,113.0
2023-03-15,5.5173,5.4865,0.4831,3.7106,6.7913,114.0
2023-03-16,5.5397,5.4935,0.4804,3.7106,6.7913,114.0
2023-03-17,5.5552,5.5112,0.4334,4.022,6.7913,116.0
2023-03-20,5.5556,5.5121,0.4374,3.9702,6.7913,114.0
2023-03-21,5.5557,5.5195,0.4425,3.9702,6.7913,115.0
2023-03-22,5.5557,5.5176,0.4448,3.9702,6.7913,115.0
2023-03-23,5.5557,5.5219,0.4518,3.9702,6.7913,115.0
2023-03-24,5.5349,5.5208,0.4392,3.9702,6.8129,119.0
2023-03-27,5.5452,5.522,0.4517,3.7111,6.8129,119.0
2023-03-28,5.5347,5.5212,0.4498,3.7111,6.8129,120.0
2023-03-29,5.5401,5.5293,0.4576,3.7111,6.8129,120.0
2023-03-30,5.5455,5.5356,0.4574,3.7111,6.8129,120.0
2023-03-31,5.5455,5.5544,0.4523,3.7111,6.8129,120.0
2023-04-03,5.5349,5.5475,0.4546,3.7111,6.8129,119.0
2023-04-04,5.5349,5.5501,0.4532,3.7626,6.8129,119.0
2023-04-05,5.5349,5.5479,0.4514,3.7626,6.8129,119.0
2023-04-06,5.5455,5.5632,0.4514,3.7626,6.8129,122.0
2023-04-07,5.5455,5.5737000000000005,0.45465,3.7626,6.8129,122.0
2023-04-10,5.5455,5.5842,0.4579,3.7626,6.8129,118.0
2023-04-11,5.168,5.1902,0.469,3.2988,6.7917,120.0
2023-04-12,5.1872,5.1947,0.4654,3.2987,6.7917,121.0
2023-04-13,5.2049,5.2053,0.4593,3.2987,6.7917,122.0
2023-04-14,5.2301,5.2177,0.4779,3.0413,7.0254,123.0
2023-04-17,5.2719,5.2355,0.4738,3.0413,7.0254,121.0
2023-04-18,5.283,5.2363,0.4757,3.0413,7.0254,121.0
2023-04-19,5.283,5.2365,0.4709,3.0413,7.0254,123.0
2023-04-20,5.304,5.282,0.4595,3.0413,7.0254,125.0
2023-04-21,5.304,5.2809,0.46125000000000005,3.067,7.0254,125.0
2023-04-24,5.304,5.2798,0.463,3.0927,7.0254,119.0
2023-04-25,5.304,5.2769,0.4587,3.0927,7.0254,119.0
2023-04-26,5.304,5.276,0.4605,3.0927,7.0254,119.0
2023-04-27,5.3036,5.2769,0.4587,3.0927,7.0254,118.0
2023-04-28,5.324,5.2804,0.4595,3.0927,6.7386,123.0
2023-05-01,5.324,5.2844,0.4579,3.0927,6.7386,123.0
2023-05-02,5.324,5.2884,0.4563,3.0927,6.7386,121.0
2023-05-03,5.2977,5.2802,0.4518,3.1955,6.7386,122.0
2023-05-04,5.2914,5.2754,0.4529,3.1955,6.7386,123.0
2023-05-05,5.2871,5.2689,0.4553,3.247,6.7386,124.0
2023-05-08,5.2871,5.2672,0.4556,3.247,6.7386,124.0
2023-05-09,5.2827,5.268,0.4579,3.247,6.7386,124.0
2023-05-10,5.2827,5.2665,0.4596,3.247,6.7386,126.0
2023-05-11,5.267,5.2539,0.4646,3.247,6.7386,126.0
2023-05-12,4.9897,5.0343,0.477,3.4533,6.7751,128.0
2023-05-15,4.9955,5.0308,0.4789,3.4533,6.7751,127.0
2023-05-16,5.0208,5.0254,0.4801,3.4533,6.7751,127.0
2023-05-17,5.0082,5.0149,0.4748,3.4533,6.7751,128.0
2023-05-18,4.9832,4.9809,0.4974,3.2471,6.7751,128.0
2023-05-19,4.807,4.8172,0.4783,3.2471,6.7751,130.0
2023-05-22,4.8227,4.8135,0.4829,3.2471,6.7751,128.0
2023-05-23,4.8227,4.8142,0.4812,3.2471,6.7751,129.0
2023-05-24,4.8227,4.8118,0.4786,3.2471,6.7751,129.0
2023-05-25,4.8176,4.7825,0.5001,3.3502,6.7751,130.0
2023-05-26,4.7548,4.7103,0.4857,3.4222,6.7751,130.0
2023-05-29,4.7377,4.7011,0.4868,3.2472,6.7751,130.0
2023-05-30,4.7325,4.6952,0.4897,3.2472,6.7751,130.0
2023-05-31,4.7162,4.6909,0.4876,3.2472,6.7751,130.0
2023-06-01,4.7162,4.6893,0.4861,3.2472,6.7751,130.0
2023-06-02,4.6652,4.6603,0.4948,3.2472,6.7751,130.0
2023-06-05,4.6452,4.639,0.4946,3.2472,6.7751,128.0
2023-06-06,4.6332,4.624,0.5,2.9078,6.7751,129.0
2023-06-07,4.4948,4.5026,0.53,2.6202,6.8071,128.0
2023-06-08,4.4582,4.4633,0.5298499999999999,2.6202,6.73945,128.0
2023-06-09,4.4216,4.424,0.5297,2.6202,6.6718,132.0
2023-06-12,4.4163,4.4086,0.5297,2.6202,6.6718,129.0
2023-06-13,4.4062,4.4,0.5329,2.5999,6.6718,131.0
2023-06-14,4.3771,4.3835,0.5272,2.5999,6.6718,131.0
2023-06-15,4.3726,4.3564,0.5326,2.5999,6.6718,132.0
2023-06-16,4.0958,4.1217,0.451,2.5999,5.543,134.0
2023-06-19,4.084,4.1047,0.4669,2.2927,5.543,135.0
2023-06-20,4.084,4.107,0.4659,2.2927,5.543,135.0
2023-06-21,4.073,4.0991,0.4646,2.2927,5.543,135.0
2023-06-22,4.073,4.0898,0.4629,2.2927,5.543,136.0
2023-06-23,4.0204,4.052,0.4566,2.2927,5.5326,137.0
2023-06-26,4.0002,4.0489,0.4612,2.2927,5.5326,137.0
2023-06-27,4.0002,4.0475,0.4586,2.2927,5.5326,137.0
2023-06-28,4.0,4.0403,0.4618,2.2927,5.5326,138.0
2023-06-29,3.9998,4.0366,0.459,2.2927,5.5326,137.0
2023-06-30,3.9424,3.9949,0.4728,2.2927,5.5433,136.0
2023-07-03,3.9272,3.9829,0.469,2.2927,5.5433,137.0
2023-07-04,3.9169,3.9769,0.4694,2.2927,5.5433,137.0
2023-07-05,3.9125,3.9638,0.4487,2.2927,5.5433,138.0
2023-07-06,3.8959,3.9468,0.446,2.2927,5.5433,137.0
2023-07-07,3.8858,3.9374,0.4453,2.2927,5.4901,138.0
2023-07-10,3.8857,3.9254,0.4437,2.2927,5.4901,135.0
2023-07-11,4.2375,4.2396,0.448,2.6512,5.8174,137.0
2023-07-12,4.2283,4.2405,0.4549,2.6512,5.8174,137.0
2023-07-13,4.2241,4.2386,0.4531,2.6512,5.8174,138.0
2023-07-14,4.2082,4.2268,0.4515,2.6512,5.8174,137.0
2023-07-17,4.1978,4.2172,0.4529,2.6512,5.8174,129.0
2023-07-18,4.1978,4.2143,0.4483,2.6512,5.8174,129.0
2023-07-19,4.208,4.2159,0.4447,2.6512,5.8174,131.0
2023-07-20,4.1978,4.2082,0.4439,2.6512,5.8174,131.0
2023-07-21,4.1352,4.1384,0.4383,2.7025,5.7544,135.0
2023-07-24,4.1352,4.1419,0.4392,2.7941,5.7544,135.0
2023-07-25,4.1348,4.1345,0.431,2.7941,5.7544,135.0
2023-07-26,4.1279,4.1247,0.4385,2.6307,5.7544,135.0
2023-07-27,4.1253,4.1222,0.4345,2.682,5.7544,137.0
2023-07-28,4.0678,4.0945,0.4149,2.682,5.7544,137.0
2023-07-31,4.0678,4.0869,0.4302,2.6102,5.7544,133.0
2023-08-01,4.0728,4.095,0.4403,2.6102,5.7544,135.0
2023-08-02,4.0703,4.0935,0.439,2.6102,5.7544,136.0
2023-08-03,4.0703,4.076,0.4207,2.6102,5.4389,134.0
2023-08-04,4.052,4.0603,0.4182,2.6102,5.4389,134.0
2023-08-07,4.0414,4.0575,0.4139,2.6102,5.4389,135.0
2023-08-08,4.0328,4.0577,0.4159,2.6102,5.4389,135.0
2023-08-09,4.0328,4.0534,0.4123,2.6102,5.4048,135.0
2023-08-10,4.0315,4.05,0.4115,2.6102,5.4048,135.0
2023-08-11,4.1293,4.1362,0.4288,2.7333,5.6389,136.0
2023-08-14,4.1301,4.1253,0.4327,2.7025,5.6389,134.0
2023-08-15,4.1358,4.129,0.4162,2.7025,5.6389,135.0
2023-08-16,4.1456,4.1412,0.4046,2.8557,5.6389,136.0
2023-08-17,4.1456,4.1457,0.409,2.8557,5.6389,136.0
2023-08-18,4.1777,4.2046,0.397,3.0312,5.6389,139.0
2023-08-21,4.1777,4.2221,0.4341,3.0312,5.9659,139.0
2023-08-22,4.1976,4.2229,0.4341,3.0312,5.9659,139.0
2023-08-23,4.1976,4.2212,0.4323,3.0312,5.9659,139.0
2023-08-24,4.1877,4.2188,0.4336,3.0312,5.9766,138.0
2023-08-25,4.1768,4.2214,0.425,3.0312,5.9766,139.0
2023-08-28,4.1777,4.2229,0.421,3.0312,5.9766,137.0
2023-08-29,4.1768,4.2207,0.4218,3.0312,5.9766,137.0
2023-08-30,4.1773,4.2213,0.42,3.0312,5.9766,138.0
2023-08-31,4.1777,4.2247,0.4195,2.9695,5.9766,137.0
2023-09-01,4.1768,4.2257,0.417,2.9695,5.9766,137.0
2023-09-04,4.2148,4.2377,0.4143,2.9695,5.9766,136.0
2023-09-05,4.2148,4.2367,0.4149,2.9695,5.9766,136.0
2023-09-06,4.2097,4.2415,0.4203,2.9695,5.9766,138.0
2023-09-07,4.20895,4.24025,0.4216,2.9695,5.9766,138.0
2023-09-08,4.2082,4.239,0.4229,2.9695,5.9766,137.0
2023-09-11,4.2082,4.2324,0.4239,2.9695,5.9766,133.0
2023-09-12,4.109,4.135,0.4374,3.015,5.9555,134.0
2023-09-13,4.109,4.1308,0.4385,3.015,5.9555,136.0
2023-09-14,4.1043,4.1266,0.4362,2.8463,5.9555,139.0
2023-09-15,4.1022,4.1233,0.3929,2.8463,5.5865,140.0
2023-09-18,4.0971,4.1203,0.3928,2.8463,5.5865,138.0
2023-09-19,4.0942,4.1189,0.3926,2.8463,5.5865,139.0
2023-09-20,4.0942,4.1187,0.3927,2.8463,5.5865,139.0
2023-09-21,4.0889,4.119,0.3915,2.8463,5.5865,138.0
2023-09-22,4.0827,4.1166,0.3872,2.8463,5.555,139.0
2023-09-25,4.0827,4.1177,0.3867,2.8977,5.555,139.0
2023-09-26,4.0827,4.1194,0.39,2.9696,5.5661,139.0
2023-09-27,4.083,4.1192,0.389,2.9696,5.5661,140.0
2023-09-28,4.083,4.1147,0.3947,3.0107,5.5661,140.0
2023-09-29,4.083,4.1119,0.3954,3.0107,5.5661,140.0
2023-10-02,4.083,4.1138,0.3947,3.0107,5.5661,140.0
2023-10-03,4.0939,4.115,0.3949,3.0107,5.5661,140.0
2023-10-04,4.1047,4.1169,0.3971,3.0107,5.5661,140.0
2023-10-05,4.1046,4.1144,0.398,3.0107,5.5661,139.0
2023-10-06,4.1047,4.114,0.3969,2.949,5.5661,140.0
2023-10-09,4.1047,4.1155,0.3939,3.0312,5.5661,141.0
2023-10-10,4.115,4.1106,0.3927,3.0312,5.5661,141.0
2023-10-11,4.0208,3.9987,0.3947,2.9387,5.4398,141.0
2023-10-12,4.01065,3.98915,0.3974,2.9387,5.4398,141.0
2023-10-13,4.0005,3.9796,0.4001,2.9387,5.4398,141.0
2023-10-16,4.0134,3.9848,0.4137,2.9387,5.4398,130.0
2023-10-17,4.0067,3.9819,0.4125,2.9387,5.4398,131.0
2023-10-18,3.9931,3.9748,0.4112,2.9464,5.4398,132.0
2023-10-19,3.9766,3.9685,0.4087,2.9464,5.4398,132.0
2023-10-20,3.8865,3.8936,0.4017,2.9284,5.4398,139.0
2023-10-23,3.8865,3.8942,0.4052,2.9284,5.4398,137.0
2023-10-24,3.8807,3.8894,0.4034,2.9284,5.4398,138.0
2023-10-25,3.8866,3.8971,0.4001,2.9284,5.4398,138.0
2023-10-26,3.8704,3.8846,0.3943,2.9284,5.4398,138.0
2023-10-27,3.8861,3.9104,0.3818,2.9284,5.4398,139.0
2023-10-30,3.8849,3.9137,0.3728,2.9284,5.4398,138.0
2023-10-31,3.8865,3.915,0.3714,2.9284,5.4398,139.0
2023-11-01,3.8861,3.901,0.3902,2.4262,5.4398,139.0
2023-11-02,3.88635,3.9028,0.38849999999999996,2.4262,5.4398,139.0
2023-11-03,3.8866,3.9046,0.3868,2.4262,5.4398,141.0
2023-11-06,3.8865,3.9014,0.3791,2.4262,5.4398,143.0
2023-11-07,3.8865,3.8921,0.3627,2.4262,5.1136,143.0
2023-11-08,3.8866,3.8941,0.3624,2.4262,5.1136,143.0
2023-11-09,3.8866,3.896,0.3649,2.4262,5.1136,143.0
2023-11-10,3.9377,3.9641,0.3835,2.4262,5.4398,144.0
2023-11-13,3.9379,3.9541,0.3821,2.4262,5.4398,145.0
2023-11-14,3.9379,3.9544,0.3815,2.4262,5.4398,145.0
2023-11-15,3.9382,3.9547499999999998,0.38355,2.4262,5.4398,145.0
2023-11-16,3.9385,3.9551,0.3856,2.4262,5.4398,145.0
2023-11-17,3.9312,3.9151,0.3795,2.4262,5.4398,144.0
2023-11-20,3.9283,3.9061,0.3809,2.4262,5.4398,138.0
2023-11-21,3.9283,3.9088,0.3788,2.4262,5.4398,139.0
2023-11-22,3.9283,3.9085,0.3821,2.4262,5.4398,141.0
2023-11-23,3.9231,3.9024,0.3816,2.4262,5.4398,140.0
2023-11-24,3.9283,3.9066,0.3879,2.4262,5.4709,141.0
2023-11-27,3.9358,3.9143,0.373,3.0826,5.4709,140.0
2023-11-28,3.9375,3.9153,0.3725,3.0826,5.4709,141.0
2023-11-29,3.9378,3.9179,0.3682,3.112,5.4709,142.0
2023-11-30,3.9378,3.9179,0.3682,3.112,5.4709,142.0
2023-12-01,3.948,3.9123,0.3638,3.0509,5.2916,144.0
2023-12-04,3.9574,3.9152,0.3622,3.0509,5.2916,143.0
2023-12-05,3.948,3.9148,0.3643,2.989,5.2916,144.0
2023-12-06,3.9383,3.9086,0.363,2.989,5.2916,146.0
2023-12-07,3.9383,3.9037,0.3645,2.989,5.2916,146.0
2023-12-08,3.8971,3.8916,0.3561,2.989,5.2824,146.0
2023-12-11,3.8971,3.8927,0.3534,2.989,5.2824,145.0
2023-12-12,3.8997,3.8838,0.3641,2.948,5.3034,145.0
2023-12-13,3.8971,3.8819,0.3634,2.948,5.3034,145.0
2023-12-14,3.8949,3.8741,0.3603,2.948,5.3034,145.0
2023-12-15,3.8949,3.8645,0.3577,2.948,5.3034,147.0
2023-12-18,3.896,3.8605,0.3564,2.948,5.3034,144.0
2023-12-19,3.8949,3.8557,0.3586,2.948,5.3034,145.0
2023-12-20,3.8902,3.8519,0.3593,2.948,5.3034,146.0
2023-12-21,3.8871,3.8503,0.3633,2.948,5.3034,145.0
2023-12-22,3.8135,3.814,0.3558,2.948,5.1452,147.0
2023-12-25,3.8084499999999997,3.8091,0.35405,2.948,5.1452,147.0
2023-12-26,3.8034,3.8042,0.3523,2.948,5.1452,145.0
2023-12-27,3.8034,3.803,0.3507,2.948,5.1452,145.0
2023-12-28,3.8034,3.8115,0.3468,2.948,5.1452,144.0
2023-12-29,3.8035,3.8149,0.3465,2.948,5.1452,143.0
2024-01-01,3.8035,3.8162000000000003,0.34775,2.948,5.1452,143.0
2024-01-02,3.8035,3.8175,0.349,2.948,5.1452,140.0
2024-01-03,3.8135,3.8213,0.3481,2.948,5.1452,141.0
2024-01-04,3.8034,3.8147,0.3505,2.948,5.1452,139.0
2024-01-05,3.8247,3.8228,0.3528,2.9684,5.1767,141.0
2024-01-08,3.8197,3.8126,0.3442,2.9684,5.1767,140.0
2024-01-09,3.8197,3.8166,0.3442,2.9684,5.1767,140.0
2024-01-10,3.8141,3.8164,0.3425,2.9684,5.1767,140.0
2024-01-11,3.8829,3.8501,0.3288,2.9787,5.28,142.0
2024-01-12,3.8505,3.8582,0.3388,3.0094,5.07,144.0
2024-01-15,3.85,3.8511,0.3413,3.0094,5.07,139.0
2024-01-16,3.851,3.8543,0.3426,3.0094,5.07,139.0
2024-01-17,3.8675,3.8594,0.3388,3.0094,5.07,142.0
2024-01-18,3.88,3.8597,0.3345,3.0094,5.07,141.0
2024-01-19,3.86,3.852,0.3294,3.0299,5.07,145.0
2024-01-22,3.8756,3.8648,0.3227,3.0299,5.07,143.0
2024-01-23,3.8778,3.8705,0.3254,3.0299,5.07,144.0
2024-01-24,3.88,3.8695,0.3244,3.0299,5.07,145.0
2024-01-25,3.8829,3.8724,0.3229,3.0299,5.07,146.0
2024-01-26,3.8083,3.7964,0.3265,2.9679,4.9475,148.0
2024-01-29,3.8188,3.8008,0.3284,2.9679,4.9475,148.0
2024-01-30,3.8128,3.8,0.3221,2.9679,4.9475,149.0
2024-01-31,3.8137,3.8001,0.3219,2.9679,4.9475,149.0
2024-02-01,3.8145,3.801,0.3195,3.0,4.9475,150.0
2024-02-02,3.8088,3.7951,0.3198,2.9979,4.9475,150.0
2024-02-05,3.8036,3.7863,0.3241,2.9979,4.9475,147.0
2024-02-06,3.8036,3.7858,0.3246,2.9979,4.9475,147.0
2024-02-07,3.8036,3.7852,0.3246,2.9979,4.9475,147.0
2024-02-08,3.7793,3.7732,0.3046,3.0581,4.8744,119.0
2024-02-09,3.7793,3.7744,0.3065,3.0581,4.8744,119.0
2024-02-12,3.7787,3.7734666666666667,0.3055,3.0581,4.8744,119.0
2024-02-13,3.7781,3.772533333333333,0.3045,3.0581,4.8744,119.0
2024-02-14,3.7775,3.7716,0.3035,3.0581,4.8744,120.0
2024-02-15,3.7775,3.7736,0.3028,3.0581,4.8744,120.0
2024-02-16,3.783,3.7679,0.2951,3.0581,4.8085,121.0
2024-02-19,3.783,3.7724,0.2894,3.0697,4.8085,117.0
2024-02-20,3.783,3.7728,0.2896,3.0697,4.8085,117.0
2024-02-21,3.783,3.7721,0.2914,2.9972,4.8085,117.0
2024-02-22,3.7757,3.7577,0.2924,2.9972,4.8085,117.0
2024-02-23,3.7793,3.7493,0.2832,2.9972,4.8085,117.0
2024-02-26,3.7877,3.7549,0.2886,2.9972,4.8085,116.0
2024-02-27,3.783,3.7538,0.2892,2.9972,4.8085,117.0
2024-02-28,3.7793,3.7534,0.2893,2.9972,4.8085,117.0
2024-02-29,3.7775,3.7495,0.2882,2.9972,4.8085,116.0
2024-03-01,3.7642,3.7392,0.2942,2.9972,4.8085,118.0
2024-03-04,3.7655,3.7407,0.2945,2.9972,4.8085,119.0
2024-03-05,3.7642,3.7353,0.2995,2.9972,4.8085,120.0
2024-03-06,3.7683,3.7363,0.3025,2.9972,4.8085,120.0
2024-03-07,3.7517,3.7321,0.302,2.9872,4.8085,121.0
2024-03-08,3.7616,3.734,0.3047,2.9872,4.8085,121.0
2024-03-11,3.7594,3.7315,0.2889,2.9872,4.655,118.0
2024-03-12,3.4772,3.4415,0.3256,2.584,4.5512,118.0
2024-03-13,3.4772,3.4356,0.3303,2.5783,4.5512,118.0
2024-03-14,3.4736,3.4306,0.327,2.5783,4.5512,119.0
2024-03-15,3.4361,3.406,0.3243,2.5783,4.6032,122.0
2024-03-18,3.427,3.4024,0.3263,2.5783,4.6032,120.0
2024-03-19,3.427,3.4005,0.326,2.584,4.6032,120.0
2024-03-20,3.4046,3.3939,0.3264,2.584,4.6032,120.0
2024-03-21,3.4014,3.3921,0.3256,2.584,4.6032,121.0
2024-03-22,3.4013,3.3928,0.3234,2.584,4.6032,122.0
2024-03-25,3.4011,3.3915,0.3212,2.584,4.6032,121.0
2024-03-26,3.4011,3.394,0.3176,2.584,4.6032,121.0
2024-03-27,3.4006,3.3956,0.3173,2.584,4.6032,122.0
2024-03-28,3.4001,3.3879,0.3019,2.584,4.6032,123.0
2024-03-29,3.4007500000000004,3.39115,0.29585,2.6222000000000003,4.6032,123.0
2024-04-01,3.4014,3.3944,0.2898,2.6604,4.6032,123.0
2024-04-02,3.4014,3.3944,0.2898,2.6604,4.6032,123.0
2024-04-03,3.411,3.3993,0.2928,2.6809,4.6032,123.0
2024-04-04,3.4159,3.399,0.2917,2.6809,4.6032,122.0
2024-04-05,3.4113,3.4066,0.2874,2.6809,4.6032,121.0
2024-04-08,3.4112,3.4056,0.2837,2.6809,4.6032,120.0
2024-04-09,3.4112,3.4099,0.2856,2.6809,4.6032,122.0
2024-04-10,3.5351,3.5233,0.304,2.6721,4.5719,124.0
2024-04-11,3.5251,3.5187,0.3089,2.6706,4.5719,126.0
2024-04-12,3.5272,3.5287,0.3106,2.6706,4.5719,126.0
2024-04-15,3.532,3.5401,0.3125,2.6706,4.5719,124.0
2024-04-16,3.5272,3.5388,0.3121,2.6706,4.5719,124.0
2024-04-17,3.5272,3.54,0.3104,2.6706,4.5719,124.0
2024-04-18,3.5351,3.548,0.3105,2.6706,4.5719,123.0
2024-04-19,3.556,3.5706,0.3034,2.6721,4.6963,128.0
2024-04-22,3.5966,3.5794,0.3077,2.6721,4.6963,125.0
2024-04-23,3.5966,3.5813,0.3066,2.6721,4.6963,125.0
2024-04-24,3.6048,3.5809,0.3129,2.6721,4.6963,125.0
2024-04-25,3.6057,3.5822,0.3128,2.6721,4.6963,125.0
2024-04-26,3.5864,3.5752,0.3113,2.6721,4.6963,127.0
2024-04-29,3.5636,3.5751,0.3117,2.6721,4.6963,126.0
2024-04-30,3.5761,3.5781,0.313,2.6721,4.6963,126.0
2024-05-01,3.5761,3.57905,0.31320000000000003,2.6721,4.6963,126.0
2024-05-02,3.5761,3.58,0.3134,2.6721,4.6963,126.0
2024-05-03,3.6143,3.6042,0.3648,2.6721,5.5473,130.0
2024-05-06,3.6159,3.6077,0.3674,2.6721,5.5473,129.0
2024-05-07,3.6161,3.6062,0.3671,2.6721,5.5473,130.0
2024-05-08,3.6161,3.6096,0.3642,2.6721,5.5473,130.0
2024-05-09,3.6176,3.6131,0.3635,2.6721,5.5473,130.0
2024-05-10,3.6064,3.6084,0.3701,2.6313,5.3174,129.0
2024-05-13,3.6068,3.6159,0.3689,2.6313,5.3174,127.0
2024-05-14,3.6068,3.618,0.3735,2.6313,5.3174,127.0
2024-05-15,3.6068,3.6215,0.3767,2.6313,5.3174,127.0
2024-05-16,3.6069,3.6237,0.3759,2.6313,5.3174,126.0
2024-05-17,3.6793,3.6517,0.372,2.6313,5.3174,127.0
2024-05-20,3.6793,3.6519,0.3675,2.6313,5.3019,123.0
2024-05-21,3.6794,3.659,0.3718,2.6313,5.3019,123.0
2024-05-22,3.6795,3.661,0.369,2.6313,5.3019,124.0
2024-05-23,3.6794,3.6527,0.3768,2.5493,5.3019,126.0
2024-05-24,3.7103,3.6995,0.3762,2.5493,5.3019,128.0
2024-05-27,3.7103,3.7014,0.3738,2.5493,5.3019,128.0
2024-05-28,3.7103,3.7007,0.3744,2.5493,5.3019,128.0
2024-05-29,3.7109,3.6993,0.3668,2.5493,5.3019,129.0
2024-05-30,3.7178,3.70635,0.3684,2.5493,5.3019,129.0
2024-05-31,3.7247,3.7134,0.37,2.5493,5.3019,130.0
2024-06-03,3.7251,3.7247,0.3557,2.7305,5.3019,129.0
